Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
26707133,11/18/2013 03:01:09 AM,11/18/2013 04:05:30 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385.0,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,11/18/2013 11:01:09 AM,The Police Department reviewed your complaint and provided additional information below.,11/18/2013 04:05:30 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
26710660,11/18/2013 02:58:33 AM,11/18/2013 04:13:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385.0,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,11/18/2013 10:58:33 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2013 04:13:48 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
21361385,09/03/2011 11:47:38 PM,01/01/1900 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Restaurant/Bar/Deli/Bakery,11385.0,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,,Assigned,10/10/2011 11:47:38 PM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",09/06/2011 05:37:53 PM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
16061377,02/22/2010 09:41:00 AM,03/01/2010 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11385.0,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,03/01/2010 12:00:00 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
21678494,10/17/2011 10:01:00 AM,10/19/2011 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,Sidewalk,11385.0,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,10/19/2011 12:00:00 PM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
31526312,09/14/2015 02:07:05 AM,09/14/2015 03:18:37 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,09/14/2015 10:07:05 AM,The Police Department responded to the complaint and took action to fix the condition.,09/14/2015 03:18:37 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,True,False
18275061,07/17/2010 12:54:05 AM,07/17/2010 02:22:02 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,07/17/2010 08:54:05 AM,,07/17/2010 12:00:00 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
18334283,07/25/2010 12:35:49 AM,07/25/2010 12:59:24 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,07/25/2010 08:35:49 AM,,07/25/2010 12:00:00 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
18514572,08/19/2010 10:39:41 PM,08/20/2010 02:07:34 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,08/20/2010 06:39:41 AM,,08/20/2010 12:00:00 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
18538180,08/23/2010 10:11:45 PM,08/24/2010 01:44:15 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,08/24/2010 06:11:45 AM,,08/24/2010 12:00:00 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
18803401,10/02/2010 12:59:43 AM,10/02/2010 02:34:18 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385.0,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,10/02/2010 08:59:43 AM,The Police Department responded to the complaint and determined that police action was not necessary.,10/02/2010 12:00:00 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
18816357,10/03/2010 10:25:59 PM,10/03/2010 11:10:22 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385.0,603 SENECA AVENUE,SENECA AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,10/04/2010 06:25:59 AM,The Police Department responded to the complaint and took action to fix the condition.,10/03/2010 12:00:00 AM,05 QUEENS,4034390012.0,QUEENS,1009266.0,195795.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7040534487438,-73.90977549480867,"(40.7040534487438, -73.90977549480867)",True,False,False
