Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
26522921,10/21/2013 12:13:23 PM,11/15/2013 03:54:09 PM,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10018,601 8 AVENUE,8 AVENUE,WEST 39 STREET,WEST 40 STREET,,,ADDRESS,NEW YORK,,,Closed,11/20/2013 12:13:23 PM,"UNDER SECTION 2904 OF THE New York City Charter and Section 19-152 of the New York City Administrative Code, the property owner is responsible for maintaining, repairing and installing sidewalks adjoining their properties.Â  The Department of Transportation has inspected the location and issued a violation to the property owner.",11/15/2013 03:53:36 PM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",False,False,False
26629864,11/05/2013 08:50:29 AM,11/21/2013 01:07:05 AM,DCA,Department of Consumer Affairs,Consumer Complaint,False Advertising,,10018.0,601 8 AVENUE,8 AVENUE,WEST 39 STREET,WEST 40 STREET,,,ADDRESS,NEW YORK,,,Closed,11/22/2013 07:55:25 AM,"The Department of Consumer Affairs mailed you a complaint form. If you received the form and have not yet completed it, please do so. Be sure to follow the instructions on the form and return it to DCA with all required documentation.     311 can assist those who have not received the complaint form by creating a new Service Request. Additionally, 311 can assist those who returned the form but want to inquire about the status of the filed complaint.",11/21/2013 01:06:03 AM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",True,False,False
29487444,12/12/2014 10:38:58 AM,01/28/2015 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing Work - Illegal/No Permit/Standpipe/Sprinkler,,10018.0,601 8 AVENUE,8 AVENUE,WEST 39 STREET,WEST 40 STREET,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/28/2015 12:00:00 AM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",True,True,False
22890678,03/15/2012 10:06:00 AM,03/18/2012 02:45:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10018.0,601 8 AVENUE,8 AVENUE,W 39 ST,W 40 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",03/18/2012 02:45:00 PM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",False,False,False
23766387,08/08/2012 11:58:00 AM,08/09/2012 08:10:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10018.0,601 8 AVENUE,8 AVENUE,W 39 ST,W 40 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",08/09/2012 08:10:00 AM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",False,False,False
23766388,08/08/2012 11:56:00 AM,08/13/2012 11:45:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10018.0,601 8 AVENUE,8 AVENUE,W 39 ST,W 40 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the issue.,08/13/2012 11:45:00 AM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",False,False,False
27862530,04/17/2014 09:33:00 AM,04/18/2014 04:45:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10018,601 8 AVENUE,8 AVENUE,W 39 ST,W 40 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,04/18/2014 04:45:00 AM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",True,True,False
27867983,04/17/2014 04:44:00 PM,04/25/2014 09:40:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10018,601 8 AVENUE,8 AVENUE,W 39 ST,W 40 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and made a repair.,04/25/2014 09:40:00 AM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",True,True,False
27894027,04/22/2014 10:12:42 PM,04/22/2014 11:01:36 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10018,601 8 AVENUE,8 AVENUE,WEST 39 STREET,WEST 40 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/23/2014 06:12:42 AM,The Police Department responded to the complaint and took action to fix the condition.,04/22/2014 11:01:37 PM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",True,True,False
27898286,04/23/2014 08:51:15 PM,04/23/2014 10:04:49 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10018,601 8 AVENUE,8 AVENUE,WEST 39 STREET,WEST 40 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/24/2014 04:51:15 AM,The Police Department responded to the complaint and took action to fix the condition.,04/23/2014 10:04:50 PM,04 MANHATTAN,1007630034.0,MANHATTAN,986728.0,214531.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.755514199378474,-73.99105576400845,"(40.755514199378474, -73.99105576400845)",True,True,False
