Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
26227755,08/30/2013 11:46:42 PM,08/31/2013 03:36:17 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10451,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,08/31/2013 07:46:42 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,08/31/2013 03:35:24 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,PHONE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,True,False
26655730,11/09/2013 11:05:07 PM,11/10/2013 01:20:45 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10451.0,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,11/10/2013 07:05:07 AM,The Police Department responded to the complaint and took action to fix the condition.,11/10/2013 01:20:46 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,True,False
26786067,11/30/2013 10:23:27 PM,12/16/2013 09:41:19 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Unlicensed,,10451,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,,Closed,12/04/2013 10:23:27 PM,"The Department of Consumer Affairs has received your report. This request is under investigation. The Department of Consumer Affairs will work with other relevant City agencies and take enforcement action, as necessary.",12/16/2013 09:41:19 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,PHONE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,True,False
26886508,12/14/2013 11:44:17 PM,12/15/2013 02:06:39 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10451.0,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/15/2013 07:44:17 AM,The Police Department responded to the complaint and took action to fix the condition.,12/15/2013 02:06:39 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,PHONE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,True,False
27059723,01/05/2014 10:21:35 PM,01/06/2014 01:08:29 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10451.0,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/06/2014 06:21:35 AM,The Police Department responded to the complaint and took action to fix the condition.,01/06/2014 01:08:29 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,PHONE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,True,False
27117236,01/11/2014 01:50:26 AM,01/11/2014 03:38:17 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10451,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/11/2014 09:50:26 AM,The Police Department responded to the complaint and took action to fix the condition.,01/11/2014 03:38:17 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,PHONE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,True,False
27184007,01/18/2014 11:43:36 PM,01/19/2014 04:24:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10451,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/19/2014 07:43:36 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/19/2014 04:23:03 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,True,False
19820260,02/12/2011 11:45:28 PM,02/13/2011 03:34:12 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10451,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,02/13/2011 07:45:28 AM,The Police Department responded to the complaint and took action to fix the condition.,02/13/2011 03:34:13 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,PHONE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,False,False
20990263,08/07/2011 06:02:00 PM,08/09/2011 08:25:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10451,113 EAST 157 STREET,EAST 157 STREET,RIVER AVENUE,GERARD AVENUE,,,ADDRESS,BRONX,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",08/09/2011 08:25:00 PM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,False,False
23264418,05/21/2012 12:34:11 AM,05/21/2012 07:57:08 AM,NYPD,New York City Police Department,Drinking,Underage - Licensed Est,Club/Bar/Restaurant,10451.0,113 EAST 157 STREET,EAST 157 STREET,NYCTA SUBWAY,GERARD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,05/21/2012 08:34:11 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/21/2012 07:57:08 AM,04 BRONX,2024830023.0,BRONX,1004578.0,240046.0,PHONE,Unspecified,BRONX,,,,,,,,40.82552296269346,-73.92654974046609,"(40.82552296269346, -73.9265497404661)",True,False,False
