Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
16068867,02/23/2010 02:33:00 PM,02/23/2010 06:15:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10016.0,129 LEXINGTON AVENUE,LEXINGTON AVENUE,E 28 ST,E 29 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",02/23/2010 06:15:00 PM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,False,False
24575785,12/11/2012 09:02:00 PM,06/08/2013 12:01:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10016.0,129 LEXINGTON AVENUE,LEXINGTON AVENUE,E 28 ST,E 29 ST,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and made a repair.,06/08/2013 12:01:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,False,False
27308329,02/02/2014 01:36:03 AM,02/02/2014 01:50:57 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016.0,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,02/02/2014 09:36:03 AM,The Police Department responded to the complaint and took action to fix the condition.,02/02/2014 01:50:26 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,True,False
27357967,02/08/2014 01:15:58 AM,02/08/2014 01:34:01 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,02/08/2014 09:15:58 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/08/2014 01:33:18 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,True,False
27692485,03/23/2014 02:06:55 AM,03/23/2014 02:33:31 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,03/23/2014 10:06:55 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/23/2014 02:33:31 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,True,False
27982862,05/06/2014 01:15:28 AM,05/06/2014 02:26:25 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,05/06/2014 09:15:28 AM,The Police Department responded to the complaint and took action to fix the condition.,05/06/2014 02:26:25 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,True,False
28016817,05/10/2014 02:49:01 AM,05/10/2014 03:27:33 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10016.0,129 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,LATLONG,NEW YORK,,Precinct,Closed,05/10/2014 10:49:01 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,05/10/2014 03:27:33 AM,06 MANHATTAN,,MANHATTAN,989252.0,209935.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7428982702841,-73.9819489116543,"(40.7428982702841, -73.9819489116543)",True,True,False
28387935,07/02/2014 07:53:00 AM,07/07/2014 10:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10016.0,129 LEXINGTON AVENUE,LEXINGTON AVENUE,E 87 ST,E 88 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/07/2014 10:45:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,True,False
15720471,01/12/2010 09:31:36 AM,01/14/2010 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",01/14/2010 12:00:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,False,False
15720484,01/12/2010 11:33:03 AM,10/01/2010 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and removed the stop work order.,10/01/2010 12:00:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,False,False
15736754,01/14/2010 11:42:56 AM,01/14/2010 11:42:56 AM,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,01/14/2010 12:00:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,False,False
16038962,02/19/2010 09:01:21 AM,02/24/2010 03:55:53 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,10016.0,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,,Closed,03/01/2010 09:01:21 AM,,02/24/2010 12:00:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",False,False,False
16039743,02/19/2010 08:41:27 AM,02/24/2010 03:57:00 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10016.0,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,,Closed,03/01/2010 08:41:27 AM,,02/24/2010 12:00:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",False,False,False
16374622,04/06/2010 01:50:15 AM,04/06/2010 02:20:04 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/06/2010 09:50:15 AM,,04/06/2010 02:19:30 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,False,False
16392328,04/08/2010 01:32:59 AM,04/08/2010 03:54:51 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/08/2010 09:32:59 AM,,04/08/2010 12:00:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,False,False
16421345,04/12/2010 02:23:42 AM,04/12/2010 03:33:57 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,129 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,04/12/2010 10:23:42 AM,,04/12/2010 12:00:00 AM,06 MANHATTAN,1008840063.0,MANHATTAN,989191.0,209981.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74302456309306,-73.98216901308079,"(40.74302456309306, -73.98216901308079)",True,False,False
