Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
18257576,07/14/2010 05:03:56 PM,01/01/1900 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Restaurant/Bar/Deli/Bakery,11208,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Assigned,08/20/2010 05:03:56 PM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",07/15/2010 04:17:35 PM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
27265614,01/27/2014 07:41:47 AM,12/10/2015 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11208.0,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",12/10/2015 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,True,True
15825577,01/28/2010 03:32:07 PM,01/28/2010 04:24:38 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Unlicensed,,11208.0,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,02/01/2010 03:32:07 PM,,01/28/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
15830705,01/28/2010 03:47:51 PM,03/29/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11208.0,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,03/29/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
15871102,01/28/2010 03:51:29 PM,05/03/2010 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11208,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,05/03/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
16268813,03/22/2010 12:32:45 AM,03/22/2010 01:32:41 AM,NYPD,New York City Police Department,Drinking,Underage - Licensed Est,Club/Bar/Restaurant,11208.0,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/22/2010 08:32:45 AM,,03/22/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
16539435,04/28/2010 08:58:35 PM,06/28/2010 06:24:21 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Permit/License/Certificate,Restaurant/Bar/Deli/Bakery,11208,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,06/27/2010 08:58:35 PM,,06/28/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
16552030,04/28/2010 09:16:19 PM,06/10/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11208,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,06/10/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
18259811,07/14/2010 04:52:21 PM,09/13/2010 06:16:05 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,11208,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,09/12/2010 04:52:21 PM,,09/13/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
18357480,07/27/2010 01:23:45 PM,07/27/2010 01:23:45 PM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11208,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,07/27/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
18357694,07/27/2010 03:17:46 PM,07/27/2010 03:17:46 PM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11208,3175 FULTON STREET,FULTON STREET,FORCE TUBE AVENUE,RICHMOND STREET,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,07/27/2010 12:00:00 AM,05 BROOKLYN,3041260001.0,BROOKLYN,1018221.0,187822.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.682139581217754,-73.8775179919427,"(40.68213958121776, -73.8775179919427)",True,False,False
