Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
26574277,10/28/2013 12:15:20 PM,10/28/2013 12:15:20 PM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,10/28/2013 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,False,False
26576181,10/28/2013 12:12:00 PM,04/01/2014 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,04/01/2014 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,False,False
26578113,10/28/2013 12:13:09 PM,10/30/2013 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,10/30/2013 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,False,False
27813997,04/07/2014 06:55:38 AM,04/08/2014 09:42:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,04/08/2014 09:42:00 AM,Unspecified BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",False,False,False
29562987,12/22/2014 12:00:00 AM,12/28/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",12/28/2014 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
29631447,01/04/2015 12:00:00 AM,01/08/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",01/08/2015 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
29883610,02/06/2015 12:00:00 AM,02/09/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",02/09/2015 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
29954912,02/16/2015 12:00:00 AM,02/25/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",02/25/2015 12:00:00 AM,Unspecified BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
29959923,02/16/2015 12:00:00 AM,02/26/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,02/26/2015 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
29967404,02/17/2015 12:00:00 AM,02/25/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,02/25/2015 12:00:00 AM,Unspecified BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
29970405,02/17/2015 12:00:00 AM,02/26/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,02/26/2015 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
29988942,02/19/2015 12:00:00 AM,02/25/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,02/25/2015 12:00:00 AM,Unspecified BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
30107824,03/05/2015 12:00:00 AM,03/11/2015 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11207.0,983 HALSEY STREET,HALSEY STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",03/11/2015 12:00:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
27087923,01/07/2014 09:53:00 AM,01/08/2014 12:00:00 PM,DSNY,BCC - Brooklyn North,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11207.0,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation picked up the items.,01/08/2014 12:00:00 PM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",False,False,False
27483337,02/20/2014 12:48:00 PM,02/21/2014 11:03:00 AM,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11207,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,02/21/2014 11:03:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,False,False
29955934,02/16/2015 04:26:00 PM,02/18/2015 11:30:00 AM,DEP,Department of Environmental Protection,Water System,NO WATER - WNW,,11207,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,02/18/2015 11:30:00 AM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
29966829,02/17/2015 07:41:00 AM,02/18/2015 04:42:00 PM,DEP,Department of Environmental Protection,Water System,NO WATER - WNW,,11207,983 HALSEY STREET,HALSEY STREET,BROADWAY,BUSHWICK AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,02/18/2015 04:42:00 PM,04 BROOKLYN,3034010057.0,BROOKLYN,1007860.0,189248.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68608732404145,-73.9148694202229,"(40.686087324041445, -73.91486942022289)",True,True,False
