Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
17615344,07/09/2010 02:42:15 PM,01/01/1900 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Restaurant/Bar/Deli/Bakery,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,,Assigned,08/15/2010 02:42:15 PM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",07/12/2010 04:21:00 PM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
16827502,06/08/2010 11:56:00 PM,06/13/2010 12:45:00 AM,DEP,Department of Environmental Protection,Noise,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",,10461.0,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVE,LA SALLE AVE,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/13/2010 12:45:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
16455032,04/15/2010 09:53:01 AM,04/17/2010 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Illegal Conversion Of Commercial Bldg/Space To Other Uses,,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,04/17/2010 12:00:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
16455033,04/15/2010 09:54:43 AM,04/17/2010 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,04/17/2010 12:00:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
16500767,04/22/2010 12:59:02 PM,04/22/2010 02:21:37 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Unlicensed,,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,,Closed,04/26/2010 12:59:02 PM,,04/22/2010 12:00:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,PHONE,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
16507099,04/24/2010 01:11:40 AM,04/24/2010 02:38:28 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/24/2010 09:11:40 AM,,04/24/2010 12:00:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,PHONE,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
16683344,05/18/2010 08:55:01 AM,05/18/2010 12:28:48 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,05/18/2010 04:55:01 PM,,05/18/2010 12:00:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,PHONE,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
16821215,06/08/2010 11:44:33 PM,06/09/2010 12:46:53 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/09/2010 07:44:33 AM,,06/09/2010 12:00:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,PHONE,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
16836791,06/11/2010 12:02:22 AM,06/11/2010 12:24:53 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/11/2010 08:02:22 AM,,06/11/2010 12:00:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,PHONE,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
18529000,08/21/2010 07:39:27 PM,08/21/2010 08:23:48 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3133 EAST TREMONT AVENUE,EAST TREMONT AVENUE,CODDINGTON AVENUE,LA SALLE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,08/22/2010 03:39:27 AM,,08/21/2010 12:00:00 AM,10 BRONX,2053560006.0,BRONX,1029943.0,244627.0,PHONE,Unspecified,BRONX,,,,,,,,40.83800167277728,-73.834868466259,"(40.838001672777274, -73.834868466259)",True,False,False
