Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
26382805,09/26/2013 03:33:54 AM,09/26/2013 04:17:30 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10009,115 AVENUE C,AVENUE C,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/26/2013 11:33:54 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/26/2013 04:17:31 AM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
26383784,09/26/2013 03:11:28 AM,09/26/2013 04:18:33 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10009,115 AVENUE C,AVENUE C,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/26/2013 11:11:28 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,09/26/2013 04:18:33 AM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
26397838,09/28/2013 02:22:39 AM,09/28/2013 03:04:07 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10009.0,115 AVENUE C,AVENUE C,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/28/2013 10:22:39 AM,The Police Department responded to the complaint and took action to fix the condition.,09/28/2013 03:04:07 AM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
26472691,10/10/2013 10:26:43 PM,10/10/2013 10:31:22 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10009,115 AVENUE C,AVENUE C,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/11/2013 06:26:43 AM,The Police Department responded to the complaint and determined that police action was not necessary.,10/10/2013 10:31:22 PM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
26472709,10/10/2013 11:08:50 PM,10/11/2013 02:52:58 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10009,115 AVENUE C,AVENUE C,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/11/2013 07:08:50 AM,The Police Department responded to the complaint and took action to fix the condition.,10/11/2013 02:52:58 AM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
28285435,06/18/2014 01:37:14 PM,11/10/2014 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10009.0,115 AVENUE C,AVENUE C,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,11/10/2014 12:00:00 AM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
30811887,06/09/2015 08:12:36 AM,07/08/2015 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10009.0,115 AVENUE C,AVENUE C,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,07/08/2015 12:00:00 AM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,True,False
19887226,02/22/2011 05:12:20 PM,01/01/1900 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Restaurant/Bar/Deli/Bakery,10009.0,115 AVENUE C,AVENUE C,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,NEW YORK,,,Assigned,03/31/2011 05:12:20 PM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",02/22/2011 05:24:04 PM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
20686872,06/21/2011 08:46:00 PM,06/22/2011 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E1 Improper Disposal,Sidewalk,10009.0,115 AVENUE C,AVENUE C,EAST 7 STREET,EAST 8 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,06/22/2011 12:00:00 PM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
24922668,02/02/2013 10:31:00 AM,02/16/2013 02:30:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009.0,115 AVENUE C,AVENUE C,E 7 ST,E 8 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",02/16/2013 02:30:00 PM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
25844358,06/29/2013 12:45:00 PM,07/06/2013 10:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10009.0,115 AVENUE C,AVENUE C,E 7 ST,E 8 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/06/2013 10:15:00 AM,03 MANHATTAN,1003900034.0,MANHATTAN,990164.0,203184.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.724367873706775,-73.9786636438796,"(40.724367873706775, -73.97866364387959)",True,False,False
