Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
26830366,12/07/2013 01:40:08 AM,12/07/2013 04:38:59 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/07/2013 09:40:08 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/07/2013 04:36:45 AM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
26840107,12/08/2013 01:39:29 AM,12/08/2013 04:59:30 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/08/2013 09:39:29 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/08/2013 04:59:30 AM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
26843348,12/08/2013 01:34:53 AM,12/08/2013 04:59:31 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/08/2013 09:34:53 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/08/2013 04:59:31 AM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
26848628,12/10/2013 12:27:30 AM,12/10/2013 01:05:42 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226.0,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/10/2013 08:27:30 AM,The Police Department responded to the complaint and took action to fix the condition.,12/10/2013 01:05:42 AM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
26849352,12/10/2013 12:34:28 AM,12/10/2013 01:05:40 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226.0,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/10/2013 08:34:28 AM,The Police Department responded to the complaint and took action to fix the condition.,12/10/2013 01:05:40 AM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
26855688,12/10/2013 08:28:47 PM,12/10/2013 09:10:01 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226.0,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/11/2013 04:28:47 AM,The Police Department responded to the complaint and took action to fix the condition.,12/10/2013 09:10:01 PM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
26830595,12/07/2013 01:12:59 AM,12/07/2013 02:03:24 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226.0,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/07/2013 09:12:59 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/07/2013 02:01:03 AM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
26994140,12/26/2013 12:09:56 PM,12/26/2013 12:38:21 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11226.0,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,,Closed,01/09/2014 12:09:56 PM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,12/26/2013 12:38:21 PM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,True
26426512,10/03/2013 05:08:00 PM,10/07/2013 02:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11226.0,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON RD,AVENUE D,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/07/2013 02:15:00 PM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
26558212,10/25/2013 12:08:00 PM,10/26/2013 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11226.0,1773 NOSTRAND AVENUE,NOSTRAND AVENUE,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,10/26/2013 12:00:00 PM,17 BROOKLYN,3049470078.0,BROOKLYN,998497.0,173347.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.642462635021694,-73.94866318117569,"(40.642462635021694, -73.94866318117569)",True,True,False
