Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
18579534,08/29/2010 03:25:34 AM,08/29/2010 08:25:16 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10025.0,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,08/29/2010 11:25:34 AM,,08/29/2010 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",True,False,False
19390719,12/20/2010 09:43:29 AM,12/08/2010 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Pending,,The City has removed the graffiti from this property.,12/20/2010 09:52:15 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",True,False,False
20980306,08/05/2011 12:00:00 AM,09/09/2011 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,RESIDENTIAL BUILDING,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,09/09/2011 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",False,False,False
20980729,08/05/2011 12:00:00 AM,09/09/2011 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,09/09/2011 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",False,False,False
20981369,08/05/2011 12:00:00 AM,09/09/2011 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,09/09/2011 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",True,False,False
23709507,07/30/2012 12:00:00 AM,08/07/2012 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/07/2012 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",False,True,False
23712581,07/30/2012 12:00:00 AM,08/07/2012 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/07/2012 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",True,True,False
23714398,07/30/2012 12:00:00 AM,08/07/2012 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/07/2012 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",True,True,False
23714810,07/30/2012 12:00:00 AM,08/03/2012 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,08/03/2012 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",True,True,False
23714846,07/30/2012 12:00:00 AM,08/07/2012 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,LOCKS,RESIDENTIAL BUILDING,10025,995 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 108 STREET,WEST 109 STREET,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/07/2012 12:00:00 AM,07 MANHATTAN,1018630061.0,MANHATTAN,994097.0,231534.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80217780407581,-73.96443275379484,"(40.80217780407581, -73.96443275379485)",False,True,False
