Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
26700028,11/17/2013 01:34:32 AM,11/17/2013 02:52:29 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11694.0,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,Precinct,Closed,11/17/2013 09:34:32 AM,The Police Department responded to the complaint and took action to fix the condition.,11/17/2013 02:52:29 AM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",True,False,False
26693277,11/16/2013 01:35:14 AM,11/16/2013 02:50:36 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11694,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,Precinct,Closed,11/16/2013 09:35:14 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/16/2013 02:50:36 AM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",True,False,False
24692365,12/30/2012 05:14:00 PM,12/30/2012 07:40:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11694.0,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 ST,BEACH 113 ST,,,ADDRESS,Rockaway Park,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,12/30/2012 07:40:00 PM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,PHONE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",False,False,False
26103338,08/10/2013 09:26:00 PM,08/12/2013 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11694.0,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,Rockaway Park,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,08/12/2013 12:00:00 PM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",True,False,False
27913461,04/25/2014 11:32:49 PM,04/26/2014 01:46:54 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11694,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,Precinct,Closed,04/26/2014 07:32:49 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/26/2014 01:46:54 AM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",True,True,False
28027360,05/12/2014 10:32:26 PM,02/17/2015 03:13:32 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11694.0,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,,Closed,05/16/2014 10:32:26 PM,"Due to a limited technical problem, this request was not able to be fulfilled. The City apologizes for this error, which has since been corrected. 311 can assist those who want to create a new Service Request.",02/17/2015 03:13:32 PM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",True,True,False
28027590,05/12/2014 10:20:47 PM,05/14/2014 01:34:24 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11694.0,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,,Closed,06/19/2014 01:33:40 PM,"The Department of Consumer Affairs is scheduling an inspection which will take place within 35 days. Please do not file duplicate complaints or call to check results during this time. After 35 days, call 311 with your Service Request Number and ask for Service Request Status - DCA.",05/14/2014 01:34:24 PM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",True,True,False
28160226,06/01/2014 01:51:14 AM,06/01/2014 02:01:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11694.0,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,Precinct,Closed,06/01/2014 09:51:14 AM,The Police Department responded to the complaint and took action to fix the condition.,06/01/2014 02:01:59 AM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",True,True,False
28235974,06/11/2014 03:07:50 AM,06/11/2014 03:35:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11694,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,Precinct,Closed,06/11/2014 11:07:50 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/11/2014 03:35:00 AM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",True,True,False
28441043,07/09/2014 08:44:07 AM,07/09/2014 09:43:48 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11694.0,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,Precinct,Closed,07/09/2014 04:44:07 PM,The Police Department issued a summons in response to the complaint.,07/09/2014 09:43:48 AM,14 QUEENS,4161660035.0,QUEENS,1030347.0,150889.0,PHONE,Unspecified,QUEENS,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)",False,True,False
