Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
22507023,01/12/2012 02:31:00 PM,01/13/2012 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10458.0,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,01/13/2012 12:00:00 PM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,PHONE,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,True,False
16841766,06/10/2010 01:28:31 PM,06/14/2010 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10458.0,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,,Closed,,The City has removed the graffiti from this property.,06/21/2010 10:49:26 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,OTHER,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
18337923,07/25/2010 12:27:52 PM,07/25/2010 02:14:45 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,07/25/2010 08:27:52 PM,,07/25/2010 12:00:00 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,PHONE,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
18662660,09/11/2010 10:20:26 PM,09/11/2010 10:59:46 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458.0,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/12/2010 06:20:26 AM,,09/11/2010 12:00:00 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,PHONE,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
18755558,09/25/2010 01:21:32 AM,09/25/2010 02:53:53 AM,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,10458,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/25/2010 09:21:32 AM,,09/25/2010 12:00:00 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,PHONE,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
18864970,10/10/2010 09:15:00 PM,10/11/2010 12:11:17 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/11/2010 05:15:00 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/11/2010 12:00:00 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,PHONE,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
18932283,10/19/2010 12:03:21 PM,04/13/2011 12:00:00 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,10458,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and referred it to the New York Police Department for further action.,04/13/2011 12:00:00 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
18948046,10/22/2010 01:13:20 PM,10/22/2010 04:49:58 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/22/2010 09:13:20 PM,The Police Department responded to the complaint and took action to fix the condition.,10/22/2010 12:00:00 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,PHONE,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
18959374,10/21/2010 10:38:41 PM,04/13/2011 12:00:00 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10458,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and referred it to the New York Police Department for further action.,04/13/2011 12:00:00 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
19368450,12/18/2010 01:21:16 AM,12/18/2010 03:28:34 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458.0,620 EAST 186 STREET,EAST 186 STREET,HUGHES AVENUE,BELMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/18/2010 09:21:16 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/18/2010 03:28:34 AM,06 BRONX,2030740008.0,BRONX,1015423.0,250544.0,PHONE,Unspecified,BRONX,,,,,,,,40.85430527562942,-73.88731522382805,"(40.85430527562942, -73.88731522382805)",True,False,False
