Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,relevant_infraction,preceding_year,preceding_month
26275545,09/09/2013 01:06:24 AM,09/09/2013 01:58:33 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,09/09/2013 09:06:24 AM,The Police Department responded to the complaint and took action to fix the condition.,09/09/2013 01:58:33 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,False,False
26500117,10/16/2013 10:29:27 PM,10/16/2013 11:11:51 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433.0,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,10/17/2013 06:29:27 AM,The Police Department responded to the complaint and determined that police action was not necessary.,10/16/2013 11:11:51 PM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26637802,11/06/2013 03:26:05 PM,11/25/2013 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11433.0,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,Jamaica,,,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/25/2013 12:00:00 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26701128,11/16/2013 10:20:00 AM,,DEP,Department of Environmental Protection,Asbestos,Asbestos Complaint (B1),,11433.0,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,Jamaica,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,11/16/2013 10:31:00 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26684495,11/15/2013 02:06:09 AM,11/15/2013 03:02:38 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,11/15/2013 10:06:09 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/15/2013 03:02:38 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26687840,11/14/2013 09:53:06 PM,11/14/2013 11:27:29 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,11/15/2013 05:53:06 AM,The Police Department responded to the complaint and took action to fix the condition.,11/14/2013 11:27:29 PM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26797704,12/02/2013 11:29:12 PM,12/03/2013 12:25:41 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,12/03/2013 07:29:12 AM,The Police Department responded to the complaint and took action to fix the condition.,12/03/2013 12:25:41 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26844414,12/08/2013 11:44:10 PM,12/09/2013 02:38:09 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,12/09/2013 07:44:10 AM,The Police Department responded to the complaint and took action to fix the condition.,12/09/2013 02:38:09 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26928500,12/21/2013 01:52:10 PM,01/16/2014 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11433.0,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,Jamaica,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,01/16/2014 12:00:00 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26910382,12/18/2013 07:42:11 PM,12/19/2013 04:16:24 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433.0,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,12/19/2013 03:42:11 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/19/2013 04:16:24 PM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
27018323,12/31/2013 08:16:39 PM,01/01/2014 01:18:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,01/01/2014 04:16:39 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2014 01:18:56 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
26973781,12/24/2013 11:46:24 PM,12/25/2013 07:26:57 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11433.0,92-06 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,12/25/2013 07:46:24 AM,The Police Department responded to the complaint and took action to fix the condition.,12/25/2013 07:26:57 AM,12 QUEENS,4102130014.0,QUEENS,1043415.0,197121.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70753055918456,-73.78659995072762,"(40.70753055918456, -73.78659995072763)",True,True,False
